Id;País;ano;Quantidade (Kg)
50;Peru;2021;0
51;Porto Rico;2021;0
52;Portugal;2021;75668823
53;Reino Unido;2021;9357
54;Republica Dominicana;2021;0
55;Romênia;2021;99562
56;Rússia;2021;64905
57;San Marino;2021;2237
58;Sérvia;2021;8302
59;Síria;2021;1280
60;Suazilândia;2021;0
61;Suíça;2021;157
62;Tcheca, República;2021;5528
63;Tunísia;2021;0
64;Turquia;2021;0
65;Ucrânia;2021;0
66;Uruguai;2021;10063341
67;Não consta na tabela;2021;0
68;Não declarados;2021;0
69;Outros;2021;0
1;Africa do Sul;2022;738116
2;Alemanha;2022;92600
3;Argélia;2022;0
4;Arábia Saudita;2022;0
5;Argentina;2022;27980574
6;Armênia;2022;2385
7;Austrália;2022;579279
8;Áustria;2022;7403
9;Bermudas;2022;1
10;Bélgica;2022;0
11;Bolívia;2022;0
12;Bósnia-Herzegovina;2022;0
13;Brasil;2022;1
14;Bulgária;2022;29929
15;Canada;2022;884
16;Chile;2022;68881232
17;China;2022;0
18;Coreia do Sul, República;2022;0
19;Croácia;2022;887
20;Cuba;2022;0
21;Emirados Árabes Unidos;2022;0
22;Eslovênia;2022;31509
23;Eslováquia;2022;0
24;Espanha;2022;6487047
25;Estados Unidos;2022;393211
26;França;2022;4911903
27;Geórgia;2022;12506
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2022;1788
29;Grécia;2022;45440
30;Hong Kong;2022;0
31;Hungria;2022;29260
32;Indonésia;2022;0
33;Irlanda;2022;0
34;Israel;2022;19589
35;Itália;2022;9622119
36;Japão;2022;0
37;Iugoslávia;2022;0
38;Líbano;2022;30149
39;Luxemburgo;2022;0
40;Macedônia;2022;0
41;Marrocos;2022;13932
42;México;2022;0
43;Moldávia;2022;38336
44;Montenegro;2022;0
45;Noruega;2022;0
46;Nova Zelândia;2022;52265
47;Países Baixos (Holanda);2022;0
48;Panamá;2022;0
49;Paraguai;2022;0
50;Peru;2022;17861
51;Porto Rico;2022;0
52;Portugal;2022;24108787
53;Reino Unido;2022;1655
54;Republica Dominicana;2022;0
55;Romênia;2022;47715
56;Rússia;2022;0
57;San Marino;2022;0
58;Sérvia;2022;0
59;Síria;2022;1094
60;Suazilândia;2022;0
61;Suíça;2022;0
62;Tcheca, República;2022;4950
63;Tunísia;2022;0
64;Turquia;2022;22087
65;Ucrânia;2022;0
66;Uruguai;2022;3394161
67;Não consta na tabela;2022;0
68;Não declarados;2022;0
69;Outros;2022;0
1;Africa do Sul;2022;2266827
2;Alemanha;2022;438595
3;Argélia;2022;0
4;Arábia Saudita;2022;0
5;Argentina;2022;87519642
6;Armênia;2022;13668
7;Austrália;2022;1590059
8;Áustria;2022;53974
9;Bermudas;2022;4
10;Bélgica;2022;0
11;Bolívia;2022;0
12;Bósnia-Herzegovina;2022;0
13;Brasil;2022;5
14;Bulgária;2022;43221
15;Canada;2022;11607
16;Chile;2022;184335335
17;China;2022;0
18;Coreia do Sul, República;2022;0
19;Croácia;2022;35563
20;Cuba;2022;0
21;Emirados Árabes Unidos;2022;0
22;Eslovênia;2022;127726
23;Eslováquia;2022;0
24;Espanha;2022;17187749
25;Estados Unidos;2022;3023220
26;França;2022;25955232
27;Geórgia;2022;26983
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2022;2797
29;Grécia;2022;148515
30;Hong Kong;2022;0
31;Hungria;2022;160168
32;Indonésia;2022;0
33;Irlanda;2022;0
34;Israel;2022;82489
35;Itália;2022;33330465
36;Japão;2022;0
37;Iugoslávia;2022;0
38;Líbano;2022;182548
39;Luxemburgo;2022;0
40;Macedônia;2022;0
41;Marrocos;2022;46497
42;México;2022;0
43;Moldávia;2022;70282
44;Montenegro;2022;0
45;Noruega;2022;0
46;Nova Zelândia;2022;403597
47;Países Baixos (Holanda);2022;0
48;Panamá;2022;0
49;Paraguai;2022;0
50;Peru;2022;84084
51;Porto Rico;2022;0
52;Portugal;2022;64795326
53;Reino Unido;2022;19595
54;Republica Dominicana;2022;0
55;Romênia;2022;99616
56;Rússia;2022;0
57;San Marino;2022;0
58;Sérvia;2022;0
59;Síria;2022;5187
60;Suazilândia;2022;0
61;Suíça;2022;0
62;Tcheca, República;2022;12044
63;Tunísia;2022;0
64;Turquia;2022;38817
65;Ucrânia;2022;0
66;Uruguai;2022;9867675
67;Não consta na tabela;2022;0
68;Não declarados;2022;0
69;Outros;2022;0
1;Africa do Sul;2023;522733
2;Alemanha;2023;102456
3;Argélia;2023;0
4;Arábia Saudita;2023;8
5;Argentina;2023;25276991
6;Armênia;2023;3542
7;Austrália;2023;432829
8;Áustria;2023;16832
9;Bermudas;2023;6
10;Bélgica;2023;0
11;Bolívia;2023;1170
12;Bósnia-Herzegovina;2023;0
13;Brasil;2023;6229
14;Bulgária;2023;40281
15;Canada;2023;14
16;Chile;2023;62358765
17;China;2023;0
18;Coreia do Sul, República;2023;0
19;Croácia;2023;1107
20;Cuba;2023;8
21;Emirados Árabes Unidos;2023;0
22;Eslovênia;2023;28806
23;Eslováquia;2023;0
24;Espanha;2023;6591628
25;Estados Unidos;2023;244276
26;França;2023;4899631
27;Geórgia;2023;17173
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2023;0
29;Grécia;2023;45889
30;Hong Kong;2023;0
31;Hungria;2023;41905
32;Indonésia;2023;0
33;Irlanda;2023;0
34;Israel;2023;48772
35;Itália;2023;8868133
36;Japão;2023;86
37;Iugoslávia;2023;0
38;Líbano;2023;14328
39;Luxemburgo;2023;0
40;Macedônia;2023;8522
41;Marrocos;2023;603
42;México;2023;0
43;Moldávia;2023;51189
44;Montenegro;2023;0
45;Noruega;2023;0
46;Nova Zelândia;2023;28665
47;Países Baixos (Holanda);2023;9
48;Panamá;2023;0
49;Paraguai;2023;0
50;Peru;2023;12276
51;Porto Rico;2023;2021
52;Portugal;2023;25099409
53;Reino Unido;2023;1808
54;Republica Dominicana;2023;0
55;Romênia;2023;36775
56;Rússia;2023;0
57;San Marino;2023;0
58;Sérvia;2023;0
59;Síria;2023;0
60;Suazilândia;2023;320
61;Suíça;2023;2109
62;Tcheca, República;2023;0
63;Tunísia;2023;0
64;Turquia;2023;0
65;Ucrânia;2023;0
66;Uruguai;2023;2905567
67;Não consta na tabela;2023;0
68;Não declarados;2023;0
69;Outros;2023;0
1;Africa do Sul;2023;1732850
2;Alemanha;2023;557947
3;Argélia;2023;0
4;Arábia Saudita;2023;161
5;Argentina;2023;83918138
6;Armênia;2023;24336
7;Austrália;2023;1568550
8;Áustria;2023;145475
9;Bermudas;2023;879
10;Bélgica;2023;0
11;Bolívia;2023;10920
12;Bósnia-Herzegovina;2023;0
13;Brasil;2023;76894
14;Bulgária;2023;95232
15;Canada;2023;1062
16;Chile;2023;170146247
17;China;2023;0
18;Coreia do Sul, República;2023;0
19;Croácia;2023;9160
20;Cuba;2023;261
21;Emirados Árabes Unidos;2023;0
22;Eslovênia;2023;124283
23;Eslováquia;2023;0
24;Espanha;2023;20097228
25;Estados Unidos;2023;1775713
26;França;2023;30421272
27;Geórgia;2023;29084
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2023;0
29;Grécia;2023;147724
30;Hong Kong;2023;0
31;Hungria;2023;316481
32;Indonésia;2023;0
33;Irlanda;2023;0
34;Israel;2023;259405
35;Itália;2023;34760596
36;Japão;2023;3427
37;Iugoslávia;2023;0
38;Líbano;2023;106610
39;Luxemburgo;2023;0
40;Macedônia;2023;17172
41;Marrocos;2023;2349
42;México;2023;0
43;Moldávia;2023;138741
44;Montenegro;2023;0
45;Noruega;2023;0
46;Nova Zelândia;2023;254138
47;Países Baixos (Holanda);2023;354
48;Panamá;2023;0
49;Paraguai;2023;0
50;Peru;2023;58862
51;Porto Rico;2023;4481
52;Portugal;2023;71970948
53;Reino Unido;2023;32757
54;Republica Dominicana;2023;0
55;Romênia;2023;98835
56;Rússia;2023;0
57;San Marino;2023;0
58;Sérvia;2023;0
59;Síria;2023;0
60;Suazilândia;2023;6968
61;Suíça;2023;101111
62;Tcheca, República;2023;0
63;Tunísia;2023;0
64;Turquia;2023;0
65;Ucrânia;2023;0
66;Uruguai;2023;9276001
67;Não consta na tabela;2023;0
68;Não declarados;2023;0
69;Outros;2023;0
1;Africa do Sul;2024;658238
2;Alemanha;2024;121002
3;Argélia;2024;0
4;Arábia Saudita;2024;0
5;Argentina;2024;26272478
6;Armênia;2024;0
7;Austrália;2024;422720
8;Áustria;2024;17796
9;Bermudas;2024;0
10;Bélgica;2024;0
11;Bolívia;2024;0
12;Bósnia-Herzegovina;2024;4883
13;Brasil;2024;71637
14;Bulgária;2024;25718
15;Canada;2024;203
16;Chile;2024;73111416
17;China;2024;0
18;Coreia do Sul, República;2024;0
19;Croácia;2024;0
20;Cuba;2024;0
21;Emirados Árabes Unidos;2024;0
22;Eslovênia;2024;17671
23;Eslováquia;2024;0
24;Espanha;2024;6828739
25;Estados Unidos;2024;273198
26;França;2024;4700023
27;Geórgia;2024;9998
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2024;2937
29;Grécia;2024;41071
30;Hong Kong;2024;0
31;Hungria;2024;27820
32;Indonésia;2024;0
33;Irlanda;2024;0
34;Israel;2024;37533
35;Itália;2024;9861350
36;Japão;2024;411
37;Iugoslávia;2024;0
38;Líbano;2024;8730
39;Luxemburgo;2024;6
40;Macedônia;2024;0
41;Marrocos;2024;0
42;México;2024;0
43;Moldávia;2024;58609
44;Montenegro;2024;0
45;Noruega;2024;0
46;Nova Zelândia;2024;39629
47;Países Baixos (Holanda);2024;810
48;Panamá;2024;0
49;Paraguai;2024;1
50;Peru;2024;0
51;Porto Rico;2024;0
52;Portugal;2024;27460645
53;Reino Unido;2024;680
54;Republica Dominicana;2024;0
55;Romênia;2024;24660
56;Rússia;2024;0
57;San Marino;2024;0
58;Sérvia;2024;2445
59;Síria;2024;0
60;Suazilândia;2024;0
61;Suíça;2024;541
62;Tcheca, República;2024;0
63;Tunísia;2024;0
64;Turquia;2024;3203
65;Ucrânia;2024;0
66;Uruguai;2024;3015429
67;Não consta na tabela;2024;0
68;Não declarados;2024;0
69;Outros;2024;0
1;Africa do Sul;2024;2133775
2;Alemanha;2024;805466
3;Argélia;2024;0
4;Arábia Saudita;2024;0
5;Argentina;2024;93869579
6;Armênia;2024;0
7;Austrália;2024;1437842
8;Áustria;2024;104965
9;Bermudas;2024;0
10;Bélgica;2024;0
11;Bolívia;2024;0
12;Bósnia-Herzegovina;2024;9862
13;Brasil;2024;147179
14;Bulgária;2024;62739
15;Canada;2024;18258
16;Chile;2024;199874777
17;China;2024;0
18;Coreia do Sul, República;2024;0
19;Croácia;2024;0
20;Cuba;2024;0
21;Emirados Árabes Unidos;2024;0
22;Eslovênia;2024;61546
23;Eslováquia;2024;0
24;Espanha;2024;18867752
25;Estados Unidos;2024;1919231
26;França;2024;30175837
27;Geórgia;2024;15541
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2024;4692
29;Grécia;2024;171795
30;Hong Kong;2024;0
31;Hungria;2024;238501
32;Indonésia;2024;0
33;Irlanda;2024;0
34;Israel;2024;183392
35;Itália;2024;39485660
36;Japão;2024;4363
37;Iugoslávia;2024;0
38;Líbano;2024;45866
39;Luxemburgo;2024;59
40;Macedônia;2024;0
41;Marrocos;2024;0
42;México;2024;0
43;Moldávia;2024;158610
44;Montenegro;2024;0
45;Noruega;2024;0
46;Nova Zelândia;2024;279820
47;Países Baixos (Holanda);2024;8649
48;Panamá;2024;0
49;Paraguai;2024;21
50;Peru;2024;0
51;Porto Rico;2024;0
52;Portugal;2024;81087293
53;Reino Unido;2024;13781
54;Republica Dominicana;2024;0
55;Romênia;2024;55142
56;Rússia;2024;0
57;San Marino;2024;0
58;Sérvia;2024;4140
59;Síria;2024;0
60;Suazilândia;2024;0
61;Suíça;2024;3939
62;Tcheca, República;2024;0
63;Tunísia;2024;0
64;Turquia;2024;4997
65;Ucrânia;2024;0
66;Uruguai;2024;9827906
67;Não consta na tabela;2024;0
68;Não declarados;2024;0
69;Outros;2024;0
